Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default
46,Male,582000.0,702,570000.0,36,Employed,7.94,11.2,Bachelor,Married,4,0
50,Male,1186000.0,689,650000.0,12,Employed,8.33,5.3,Master,Married,2,1
49,Male,1028000.0,743,773000.0,36,Self-employed,7.71,7.0,High School,Married,4,0
39,Female,968000.0,646,975000.0,36,Employed,9.62,10.9,High School,Divorced,0,0
61,Male,1200000.0,761,653000.0,36,Employed,6.17,3.7,Bachelor,Single,0,0
51,Male,771000.0,602,1095000.0,36,Employed,10.94,16.4,Bachelor,Single,2,0
46,Male,766000.0,761,325000.0,36,Employed,6.17,4.1,PhD,Married,2,0
48,Male,1860000.0,730,3000000.0,60,Employed,7.1,12.0,Bachelor,Married,3,0
43,Male,796000.0,735,922000.0,12,Self-employed,7.95,11.2,PhD,Single,0,0
38,Male,1061000.0,687,695000.0,48,Employed,8.39,6.9,PhD,Single,0,0
41,Male,850000.0,731,509000.0,36,Employed,7.07,4.8,High School,Single,2,1
52,Male,579000.0,555,272000.0,48,Employed,12.35,8.5,Master,Married,2,0
27,Male,486000.0,782,343000.0,36,Self-employed,6.54,7.3,Bachelor,Single,1,1
34,Male,701000.0,537,393000.0,12,Employed,12.89,9.6,High School,Married,0,0
30,Female,1163000.0,591,1311000.0,24,Employed,11.27,14.5,PhD,Married,0,0
29,Female,1054000.0,709,1980000.0,24,Employed,7.73,15.6,Bachelor,Married,0,0
55,Male,1180000.0,749,939000.0,24,Employed,6.53,7.1,Bachelor,Married,0,0
50,Male,680000.0,553,279000.0,48,Employed,12.41,6.2,Bachelor,Married,0,1
44,Female,1479000.0,807,899000.0,24,Self-employed,5.79,4.0,High School,Married,2,1
33,Male,633000.0,833,460000.0,36,Employed,4.01,5.3,Bachelor,Single,1,0
45,Female,916000.0,716,421000.0,24,Employed,7.52,4.5,Bachelor,Divorced,4,1
44,Female,854000.0,687,361000.0,36,Employed,8.39,5.1,Bachelor,Married,1,0
36,Male,791000.0,750,1662000.0,48,Employed,6.5,17.8,PhD,Married,1,0
43,Male,1330000.0,649,999000.0,36,Employed,9.53,8.3,Bachelor,Divorced,2,0
42,Female,702000.0,690,338000.0,36,Employed,8.3,5.9,High School,Married,2,0
48,Male,624000.0,805,706000.0,48,Employed,4.85,6.7,High School,Married,0,0
48,Male,874000.0,823,423000.0,12,Employed,4.31,2.7,Master,Married,3,0
30,Male,724000.0,810,356000.0,48,Employed,4.7,3.9,Bachelor,Married,2,0
42,Male,2500000.0,630,1141000.0,36,Employed,10.1,5.4,PhD,Married,1,0
48,Female,1070000.0,621,1541000.0,24,Employed,10.37,15.9,Master,Married,2,0
45,Female,767000.0,641,445000.0,36,Employed,9.77,7.6,High School,Married,2,1
55,Female,685000.0,677,195000.0,24,Employed,8.69,6.0,High School,Single,5,0
49,Male,567000.0,645,664000.0,48,Self-employed,10.65,16.7,Bachelor,Single,2,0
35,Male,629000.0,661,364000.0,12,Employed,9.17,7.7,Master,Divorced,2,0
31,Male,848000.0,719,297000.0,12,Employed,7.43,4.1,High School,Married,0,0
48,Male,1390000.0,755,884000.0,36,Employed,6.35,4.4,Master,Single,1,0
28,Male,1185000.0,748,1097000.0,36,Employed,6.56,6.8,PhD,Married,2,0
47,Female,927000.0,770,829000.0,48,Employed,5.9,6.4,Master,Single,1,1
60,Female,830000.0,512,1130000.0,24,Employed,13.64,19.5,Master,Single,3,0
47,Male,938000.0,530,372000.0,48,Employed,13.1,6.6,Master,Divorced,2,0
42,Female,737000.0,763,555000.0,60,Employed,6.11,8.8,High School,Divorced,3,0
48,Male,1550000.0,699,795000.0,36,Employed,8.03,5.8,High School,Single,0,0
44,Male,812000.0,709,310000.0,48,Employed,7.73,4.6,High School,Married,2,0
46,Female,842000.0,534,733000.0,36,Employed,12.98,13.4,High School,Married,3,1
60,Male,570000.0,628,451000.0,12,Employed,10.16,9.5,PhD,Married,2,0
42,Female,804000.0,724,649000.0,36,Employed,7.28,9.0,High School,Married,1,0
62,Female,1171000.0,784,1073000.0,12,Employed,5.48,5.5,Master,Married,2,0
58,Male,692000.0,806,397000.0,60,Employed,4.82,5.5,Master,Single,5,0
37,Female,680000.0,691,307000.0,24,Employed,8.27,6.0,Master,Married,3,0
31,Male,1061000.0,702,747000.0,36,Self-employed,8.94,7.1,Bachelor,Married,0,1
33,Male,563000.0,776,737000.0,24,Employed,5.72,9.4,Bachelor,Married,1,0
27,Male,1155000.0,700,1770000.0,36,Employed,8.0,12.8,Bachelor,Single,2,1
32,Male,704000.0,695,706000.0,24,Employed,8.15,9.2,PhD,Single,1,1
49,Female,784000.0,801,607000.0,48,Employed,4.97,4.5,High School,Married,0,0
31,Male,603000.0,763,503000.0,24,Employed,6.11,8.0,High School,Married,2,1
40,Female,949000.0,802,730000.0,48,Employed,4.94,6.1,Bachelor,Single,0,0
55,Male,2101000.0,617,868000.0,48,Employed,10.49,4.5,Bachelor,Married,0,0
28,Male,1048000.0,697,730000.0,36,Employed,8.09,8.5,Bachelor,Married,2,0
54,Female,712000.0,779,313000.0,12,Unemployed,7.63,5.0,PhD,Single,1,0
39,Male,1224000.0,573,693000.0,24,Employed,11.81,7.8,Master,Single,2,0
34,Male,754000.0,764,1252000.0,48,Employed,6.08,10.9,PhD,Single,1,0
50,Male,1369000.0,604,1257000.0,24,Employed,10.88,11.7,Bachelor,Divorced,3,0
48,Male,1117000.0,768,563000.0,24,Employed,5.96,4.2,High School,Married,4,0
56,Male,508000.0,717,346000.0,36,Self-employed,8.49,10.0,Master,Married,5,0
51,Female,681000.0,608,299000.0,24,Employed,10.76,8.0,Master,Married,3,0
53,Male,1186000.0,685,784000.0,24,Employed,8.45,7.6,Bachelor,Married,3,1
39,Male,881000.0,734,1041000.0,36,Employed,6.98,9.2,PhD,Single,2,0
36,Female,633000.0,723,609000.0,36,Employed,7.31,8.7,PhD,Married,1,0
51,Male,742000.0,674,1785000.0,24,Employed,8.78,22.3,Bachelor,Married,2,0
53,Female,577000.0,799,785000.0,36,Employed,5.03,10.1,High School,Married,4,0
68,Male,907000.0,696,685000.0,36,Employed,8.12,7.7,Bachelor,Single,1,0
43,Male,1864000.0,692,1757000.0,48,Unemployed,10.24,10.8,PhD,Married,1,0
42,Female,1099000.0,542,579000.0,24,Employed,12.74,8.6,Bachelor,Married,1,0
52,Female,1876000.0,808,911000.0,36,Employed,4.76,2.6,Master,Single,3,0
41,Female,1125000.0,602,1319000.0,36,Employed,10.94,14.9,Master,Married,0,0
59,Male,1238000.0,698,1386000.0,36,Self-employed,9.06,11.7,High School,Divorced,3,1
55,Male,1732000.0,767,1152000.0,24,Employed,5.99,4.6,Bachelor,Single,3,1
43,Male,958000.0,616,684000.0,12,Self-employed,11.52,9.7,Bachelor,Married,1,0
51,Male,833000.0,698,1051000.0,48,Employed,8.06,11.5,PhD,Married,3,0
52,Female,1219000.0,624,1159000.0,36,Employed,10.28,11.1,Master,Married,0,0
33,Male,1358000.0,755,558000.0,36,Employed,6.35,3.3,Master,Married,2,0
58,Female,792000.0,706,616000.0,60,Unemployed,9.82,9.6,High School,Divorced,3,0
45,Female,709000.0,783,494000.0,36,Employed,5.51,5.6,High School,Married,0,1
54,Male,923000.0,797,1204000.0,36,Employed,5.09,7.7,PhD,Married,1,0
40,Male,1103000.0,726,1286000.0,24,Employed,7.22,9.6,Bachelor,Married,1,0
57,Female,1141000.0,745,1572000.0,60,Employed,6.65,13.2,High School,Married,4,1
42,Female,596000.0,703,262000.0,36,Employed,7.91,4.9,High School,Single,1,0
26,Male,1603000.0,663,765000.0,36,Employed,9.11,5.0,Bachelor,Single,1,0
58,Male,762000.0,726,927000.0,36,Self-employed,8.22,11.1,High School,Divorced,0,1
32,Male,759000.0,802,451000.0,48,Self-employed,5.94,4.7,Bachelor,Married,2,0
40,Female,663000.0,671,245000.0,48,Employed,8.87,6.0,Master,Married,3,0
61,Male,2335000.0,645,1949000.0,24,Employed,9.65,8.8,Bachelor,Single,4,0
61,Female,972000.0,664,510000.0,36,Employed,9.08,6.0,PhD,Married,0,0
47,Male,693000.0,676,1141000.0,36,Employed,8.72,17.2,High School,Single,2,1
48,Male,1139000.0,551,760000.0,12,Self-employed,13.47,10.6,Bachelor,Single,3,0
44,Male,1091000.0,691,803000.0,48,Employed,8.27,7.1,High School,Divorced,1,0
40,Male,800000.0,690,465000.0,24,Self-employed,9.3,6.1,PhD,Single,0,1
40,Male,1106000.0,712,1701000.0,36,Self-employed,8.64,14.9,PhD,Married,3,0
49,Male,703000.0,658,548000.0,36,Employed,9.26,9.1,Bachelor,Married,2,0
51,Male,769000.0,718,453000.0,36,Employed,7.46,6.0,Bachelor,Married,2,0
53,Male,567000.0,791,307000.0,36,Employed,5.27,4.5,Bachelor,Married,1,0
53,Male,642000.0,823,485000.0,60,Employed,4.31,6.0,PhD,Married,3,0
32,Female,1556000.0,711,726000.0,36,Employed,7.67,4.5,Master,Married,0,0
45,Male,1496000.0,524,1381000.0,24,Self-employed,14.28,13.9,PhD,Single,2,1
30,Male,832000.0,830,329000.0,36,Employed,4.1,2.4,High School,Single,0,0
46,Male,1511000.0,740,1022000.0,24,Employed,6.8,6.0,Bachelor,Married,0,0
43,Female,816000.0,651,712000.0,24,Employed,9.47,10.3,Master,Married,0,0
57,Male,839000.0,590,600000.0,12,Employed,11.3,9.7,PhD,Married,1,0
41,Female,862000.0,589,388000.0,12,Employed,11.33,5.5,Bachelor,Single,1,0
34,Female,797000.0,599,672000.0,36,Employed,11.03,10.8,Bachelor,Married,1,0
35,Female,779000.0,527,304000.0,36,Employed,13.19,6.5,PhD,Married,1,1
52,Male,1267000.0,800,958000.0,24,Employed,5.0,4.5,High School,Married,2,0
48,Female,908000.0,701,853000.0,48,Employed,7.97,9.4,Bachelor,Single,3,0
33,Male,1038000.0,739,926000.0,24,Employed,6.83,7.7,Bachelor,Married,2,0
32,Female,1158000.0,774,647000.0,60,Employed,5.78,4.5,High School,Married,1,0
50,Female,982000.0,763,1294000.0,36,Self-employed,7.11,11.4,Bachelor,Married,3,0
31,Male,626000.0,792,493000.0,12,Employed,5.24,5.3,Master,Single,0,0
54,Female,641000.0,829,715000.0,60,Employed,4.13,6.1,Bachelor,Married,4,1
50,Male,914000.0,677,1311000.0,36,Employed,8.69,13.8,Bachelor,Divorced,3,0
32,Female,780000.0,820,1042000.0,36,Employed,4.4,7.0,Master,Single,1,0
32,Male,843000.0,745,1048000.0,24,Employed,6.65,10.3,PhD,Single,0,0
66,Male,919000.0,549,583000.0,48,Employed,12.53,9.0,Master,Single,0,0
42,Male,2171000.0,734,2265000.0,36,Self-employed,7.98,9.4,Master,Married,3,0
42,Female,608000.0,736,481000.0,24,Employed,6.92,6.7,PhD,Divorced,1,0
54,Male,572000.0,801,268000.0,24,Employed,4.97,8.4,Master,Married,3,0
61,Male,998000.0,660,759000.0,48,Employed,9.2,10.3,PhD,Married,0,1
66,Male,837000.0,711,658000.0,24,Employed,7.67,7.4,Master,Married,1,0
51,Female,964000.0,472,665000.0,24,Self-employed,15.84,13.1,Master,Married,2,1
42,Male,1021000.0,650,631000.0,36,Employed,9.5,6.8,Master,Married,0,0
32,Male,1271000.0,542,531000.0,48,Employed,12.74,6.9,PhD,Married,1,1
52,Male,616000.0,696,577000.0,24,Employed,8.12,9.4,Master,Married,1,0
46,Male,742000.0,771,326000.0,24,Employed,5.87,3.4,Master,Single,2,0
43,Male,974000.0,613,1253000.0,48,Employed,10.61,13.9,High School,Married,0,0
58,Male,1134000.0,698,706000.0,24,Employed,8.06,5.9,PhD,Married,3,0
33,Female,1821000.0,612,1277000.0,36,Employed,10.64,8.2,Bachelor,Married,0,0
45,Male,1166000.0,578,912000.0,60,Self-employed,12.66,11.9,High School,Single,3,0
26,Male,789000.0,694,714000.0,48,Self-employed,9.18,9.9,Master,Single,0,0
44,Male,677000.0,555,227000.0,12,Employed,12.35,7.1,Bachelor,Single,2,0
30,Female,692000.0,712,716000.0,36,Self-employed,8.64,10.3,High School,Single,2,1
34,Female,699000.0,510,444000.0,24,Employed,13.7,10.2,Bachelor,Married,0,0
34,Female,1021000.0,571,465000.0,60,Employed,11.87,7.4,High School,Single,1,0
49,Male,941000.0,703,475000.0,60,Employed,7.91,4.4,High School,Married,4,1
51,Male,636000.0,713,385000.0,24,Employed,7.61,6.5,Bachelor,Married,2,0
47,Male,768000.0,507,251000.0,36,Employed,13.79,5.8,PhD,Married,3,0
62,Male,1186000.0,708,1948000.0,48,Employed,7.76,14.7,Bachelor,Married,2,1
42,Male,947000.0,778,1472000.0,24,Employed,5.66,9.8,Master,Single,1,0
39,Female,1006000.0,745,898000.0,24,Employed,6.65,7.5,Master,Married,3,0
56,Female,999000.0,583,548000.0,12,Employed,11.51,8.2,Bachelor,Divorced,3,0
37,Female,1464000.0,713,940000.0,36,Employed,7.61,5.3,Master,Married,3,0
62,Male,974000.0,732,996000.0,48,Employed,7.04,8.3,Bachelor,Single,1,0
26,Female,715000.0,518,960000.0,60,Employed,13.46,19.4,Master,Married,0,0
63,Male,730000.0,783,429000.0,24,Employed,5.51,5.9,High School,Married,1,0
29,Male,878000.0,801,425000.0,24,Employed,4.97,4.3,PhD,Single,0,0
57,Female,544000.0,781,876000.0,36,Unemployed,7.57,14.2,High School,Married,4,1
45,Male,816000.0,773,308000.0,48,Employed,5.81,3.1,Bachelor,Single,2,0
68,Male,880000.0,751,423000.0,36,Employed,6.47,5.4,Bachelor,Married,6,1
31,Male,571000.0,723,362000.0,36,Employed,7.31,6.7,Master,Married,1,0
46,Female,677000.0,734,264000.0,36,Employed,6.98,3.5,Bachelor,Divorced,0,1
63,Female,1164000.0,768,1475000.0,12,Employed,5.96,8.0,Bachelor,Single,5,0
45,Male,921000.0,730,987000.0,36,Employed,7.1,9.2,Bachelor,Married,4,0
48,Female,895000.0,649,457000.0,60,Employed,9.53,5.6,High School,Divorced,3,0
50,Male,958000.0,661,1185000.0,12,Employed,9.17,14.5,Master,Married,1,0
44,Male,881000.0,798,1369000.0,36,Employed,5.06,8.7,High School,Married,2,1
48,Female,1300000.0,485,661000.0,24,Unemployed,16.45,9.3,Master,Single,2,1
47,Female,898000.0,739,531000.0,36,Employed,6.83,5.5,Bachelor,Single,4,0
57,Female,637000.0,823,1571000.0,36,Employed,4.31,11.9,High School,Married,3,0
30,Male,1445000.0,740,1463000.0,36,Employed,6.8,7.2,High School,Married,2,1
39,Female,944000.0,845,846000.0,48,Unemployed,5.65,6.5,PhD,Single,2,1
61,Female,780000.0,736,1091000.0,36,Employed,6.92,10.7,Master,Married,3,0
57,Female,663000.0,514,423000.0,36,Employed,13.58,10.6,High School,Single,4,0
44,Male,966000.0,774,578000.0,12,Employed,5.78,4.6,Master,Single,0,0
48,Female,841000.0,637,563000.0,48,Self-employed,10.89,8.9,Master,Married,3,0
39,Male,1440000.0,678,1602000.0,24,Employed,8.66,11.5,Bachelor,Married,3,0
36,Male,754000.0,645,234000.0,48,Employed,9.65,4.2,Bachelor,Single,0,0
44,Male,686000.0,632,388000.0,24,Self-employed,11.04,7.6,Bachelor,Married,1,0
41,Male,1131000.0,675,1499000.0,12,Self-employed,9.75,13.4,High School,Married,0,1
47,Male,1160000.0,662,617000.0,24,Employed,9.14,5.8,Bachelor,Single,1,0
32,Female,865000.0,723,1314000.0,60,Unemployed,9.31,15.8,Master,Married,1,1
64,Male,1118000.0,770,1661000.0,36,Employed,5.9,9.6,Bachelor,Married,1,1
66,Female,914000.0,640,575000.0,24,Employed,9.8,7.8,Bachelor,Married,4,1
50,Male,937000.0,615,462000.0,24,Employed,10.55,6.4,Bachelor,Married,3,0
46,Male,1258000.0,731,791000.0,36,Employed,7.07,4.9,Bachelor,Divorced,3,0
40,Male,1029000.0,732,2910000.0,12,Employed,7.04,21.3,Bachelor,Single,3,0
54,Male,846000.0,799,1652000.0,36,Self-employed,6.03,13.1,Master,Married,2,0
49,Male,1355000.0,482,764000.0,24,Employed,14.54,9.1,High School,Married,0,0
35,Male,483000.0,782,279000.0,36,Employed,5.54,5.1,Master,Married,0,0
58,Male,1794000.0,696,1302000.0,24,Employed,8.12,6.4,High School,Divorced,1,0
54,Male,600000.0,720,473000.0,36,Employed,7.4,8.0,Master,Married,4,0
61,Male,773000.0,562,276000.0,36,Employed,12.14,5.7,Bachelor,Divorced,1,0
51,Male,868000.0,675,605000.0,12,Self-employed,9.75,10.1,Master,Divorced,4,1
48,Male,834000.0,620,1007000.0,36,Employed,10.4,14.7,Master,Married,1,1
43,Female,1181000.0,628,381000.0,36,Employed,10.16,4.6,High School,Married,0,0
59,Female,697000.0,692,707000.0,24,Employed,8.24,9.9,Master,Married,4,0
56,Female,963000.0,770,1401000.0,36,Employed,5.9,9.0,High School,Married,1,0
30,Male,689000.0,750,394000.0,36,Employed,6.5,4.9,High School,Married,2,0
28,Female,889000.0,712,1445000.0,36,Employed,7.64,13.4,PhD,Single,0,0
42,Female,835000.0,700,430000.0,24,Employed,8.0,5.4,High School,Single,3,0
53,Female,908000.0,674,749000.0,24,Employed,8.78,8.5,High School,Divorced,0,0
67,Male,806000.0,832,554000.0,24,Employed,4.04,4.8,High School,Divorced,3,1
35,Female,717000.0,705,435000.0,36,Employed,7.85,6.7,Bachelor,Single,0,0
47,Female,943000.0,628,462000.0,36,Employed,10.16,7.2,PhD,Married,1,0
42,Male,1152000.0,620,1014000.0,36,Self-employed,11.4,10.9,Bachelor,Married,1,0
63,Female,785000.0,717,827000.0,48,Employed,7.49,9.6,Bachelor,Married,1,0
55,Male,714000.0,696,477000.0,12,Employed,8.12,7.4,Bachelor,Married,3,1
54,Male,1066000.0,455,318000.0,60,Employed,15.35,5.9,Bachelor,Married,1,0
44,Male,849000.0,775,763000.0,24,Employed,5.75,7.9,Bachelor,Married,1,0
43,Female,1111000.0,740,973000.0,48,Employed,6.8,7.6,Bachelor,Married,3,0
39,Male,660000.0,729,427000.0,36,Employed,7.13,5.6,Bachelor,Married,3,0
30,Male,520000.0,547,768000.0,48,Employed,12.59,20.8,PhD,Married,1,0
56,Male,776000.0,658,278000.0,12,Employed,9.26,4.9,High School,Married,0,0
54,Male,728000.0,814,253000.0,36,Employed,4.58,6.4,High School,Divorced,1,0
74,Male,928000.0,785,513000.0,36,Employed,5.45,4.1,PhD,Single,2,1
71,Female,802000.0,637,724000.0,60,Employed,9.89,9.8,Master,Married,3,0
46,Female,1087000.0,594,432000.0,60,Employed,11.18,5.8,Master,Married,0,0
52,Male,814000.0,679,366000.0,24,Unemployed,10.63,6.7,Master,Married,0,0
60,Male,944000.0,656,981000.0,36,Employed,9.32,10.9,Bachelor,Divorced,4,0
55,Male,931000.0,734,826000.0,36,Employed,6.98,7.3,Master,Single,4,0
38,Female,890000.0,829,831000.0,24,Employed,4.13,6.0,High School,Married,2,0
44,Male,851000.0,658,814000.0,24,Employed,9.26,9.8,Master,Married,1,0
34,Male,972000.0,542,465000.0,60,Employed,12.74,7.1,Bachelor,Married,0,0
61,Male,744000.0,798,481000.0,36,Employed,5.06,4.5,PhD,Married,5,1
47,Female,1373000.0,519,1128000.0,24,Employed,13.43,12.5,Master,Single,2,1
38,Female,783000.0,822,357000.0,24,Employed,4.34,3.7,High School,Married,0,0
49,Female,632000.0,730,206000.0,24,Self-employed,8.1,3.8,Bachelor,Married,1,0
48,Female,918000.0,816,590000.0,36,Unemployed,6.52,5.0,High School,Married,3,0
41,Male,675000.0,610,659000.0,36,Employed,10.7,15.0,Master,Married,0,0
33,Male,1021000.0,522,644000.0,36,Employed,13.34,10.4,Bachelor,Married,0,0
49,Male,1881000.0,688,1930000.0,24,Employed,8.36,9.5,Bachelor,Single,1,1
45,Male,697000.0,679,223000.0,36,Employed,8.63,4.5,PhD,Married,0,1
52,Male,971000.0,650,735000.0,12,Self-employed,10.5,10.6,PhD,Single,3,0
45,Male,568000.0,824,604000.0,48,Employed,4.28,5.8,PhD,Single,4,0
55,Male,1017000.0,773,441000.0,24,Employed,5.81,4.2,High School,Married,2,0
46,Female,684000.0,729,734000.0,48,Employed,7.13,9.1,Master,Married,0,0
46,Female,729000.0,597,427000.0,36,Employed,11.09,7.9,PhD,Married,2,0
56,Female,681000.0,748,2464000.0,36,Employed,6.56,26.3,Bachelor,Married,5,1
42,Female,1072000.0,746,352000.0,24,Self-employed,7.62,3.5,High School,Married,1,0
34,Male,1154000.0,673,1515000.0,36,Employed,8.81,12.4,Master,Single,0,0
28,Female,815000.0,809,529000.0,48,Employed,4.73,4.2,PhD,Divorced,0,0
52,Male,706000.0,598,233000.0,24,Employed,11.06,4.3,Master,Divorced,0,0
48,Female,1476000.0,632,754000.0,24,Employed,10.04,6.3,Bachelor,Married,1,0
50,Male,719000.0,543,471000.0,36,Employed,12.71,9.3,High School,Single,3,1
37,Female,506000.0,765,615000.0,24,Employed,6.05,13.4,Master,Married,0,0
34,Male,956000.0,720,1590000.0,36,Self-employed,8.4,15.1,Bachelor,Single,2,0
27,Male,594000.0,645,777000.0,12,Employed,9.65,16.5,Master,Single,0,0
41,Female,1168000.0,597,482000.0,36,Self-employed,12.09,5.4,High School,Single,1,1
47,Male,779000.0,521,755000.0,36,Employed,13.37,15.2,High School,Married,1,0
42,Female,1027000.0,598,759000.0,24,Self-employed,12.06,10.8,Bachelor,Single,0,0
43,Female,1362000.0,680,697000.0,36,Employed,8.6,6.1,Bachelor,Single,0,0
58,Female,672000.0,626,390000.0,36,Employed,10.22,6.8,Master,Married,4,1
41,Female,725000.0,629,343000.0,24,Unemployed,12.13,6.9,Bachelor,Single,0,0
45,Female,841000.0,790,647000.0,36,Employed,5.3,6.0,Master,Married,3,0
52,Male,1460000.0,695,737000.0,36,Self-employed,9.15,5.5,Master,Married,4,0
42,Female,711000.0,746,337000.0,12,Employed,6.62,5.1,High School,Married,0,0
48,Female,740000.0,516,515000.0,60,Self-employed,14.52,11.5,PhD,Married,2,0
55,Female,1025000.0,658,910000.0,36,Employed,9.26,10.8,Master,Single,0,0
61,Male,783000.0,686,490000.0,24,Employed,8.42,10.9,Master,Married,2,0
35,Female,870000.0,606,1058000.0,48,Employed,10.82,14.6,PhD,Married,1,0
59,Female,632000.0,578,339000.0,36,Employed,11.66,8.6,Bachelor,Divorced,3,0
45,Female,1873000.0,788,1238000.0,36,Self-employed,6.36,4.9,Bachelor,Married,0,1
39,Male,597000.0,815,631000.0,24,Employed,4.55,8.6,High School,Married,2,0
44,Male,783000.0,555,432000.0,48,Self-employed,13.35,9.7,Bachelor,Married,2,0
65,Male,912000.0,654,623000.0,48,Employed,9.38,7.2,Bachelor,Married,4,0
45,Female,1661000.0,824,539000.0,36,Self-employed,5.28,2.2,Master,Divorced,2,0
40,Female,603000.0,557,357000.0,24,Employed,12.29,8.5,High School,Married,2,0
48,Male,1717000.0,725,609000.0,24,Employed,7.25,5.3,High School,Single,0,0
38,Male,1069000.0,832,514000.0,36,Employed,4.04,3.5,Bachelor,Married,3,0
31,Male,934000.0,835,432000.0,24,Unemployed,5.95,3.7,High School,Single,2,0
34,Male,633000.0,684,280000.0,36,Employed,8.48,5.1,Master,Married,2,0
34,Female,992000.0,597,482000.0,36,Employed,11.09,7.2,Master,Married,0,0
35,Female,678000.0,611,344000.0,48,Employed,10.67,8.2,Bachelor,Married,0,0
34,Male,1269000.0,795,1319000.0,36,Employed,5.15,6.8,High School,Married,2,0
48,Male,677000.0,803,574000.0,24,Self-employed,5.91,6.4,High School,Single,0,1
36,Male,805000.0,716,277000.0,48,Employed,7.52,4.3,Master,Divorced,3,0
41,Female,727000.0,756,552000.0,48,Employed,6.32,6.5,PhD,Single,0,0
57,Male,701000.0,749,590000.0,36,Self-employed,7.53,7.4,Bachelor,Single,3,1
44,Male,1081000.0,729,666000.0,12,Employed,7.13,5.1,Master,Married,0,1
49,Male,1025000.0,774,743000.0,36,Self-employed,6.78,6.4,PhD,Divorced,0,0
36,Female,1248000.0,735,975000.0,48,Employed,6.95,6.5,High School,Married,0,1
36,Female,538000.0,699,533000.0,12,Unemployed,10.03,12.9,PhD,Married,2,1
29,Female,1163000.0,623,400000.0,36,Employed,10.31,5.1,Bachelor,Single,0,0
36,Male,2083000.0,750,1360000.0,36,Employed,6.5,5.5,PhD,Single,1,0
39,Male,741000.0,685,1060000.0,36,Employed,8.45,13.2,Bachelor,Married,1,1
36,Male,1623000.0,640,2106000.0,48,Employed,9.8,13.7,High School,Married,0,0
32,Female,759000.0,766,841000.0,36,Employed,6.02,9.0,PhD,Divorced,0,0
34,Male,579000.0,738,535000.0,36,Employed,6.86,8.1,High School,Single,2,0
44,Female,786000.0,814,1383000.0,36,Employed,4.58,9.7,PhD,Married,1,0
37,Female,1180000.0,598,1907000.0,24,Employed,11.06,18.8,High School,Married,0,1
