Age,Gender,Income,Credit_Score,Loan_Amount,Loan_Term,Employment_Status,Interest_Rate,Debt_To_Income_Ratio,Education_Level,Marital_Status,Previous_Loans,Default,Loan_To_Income_Ratio,Monthly_Payment,Payment_To_Income_Ratio,Credit_Score_Group,Income_Group,Term_Category,Gender_Encoded,Employment_Status_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Credit_Score_Group_Encoded,Income_Group_Encoded,Term_Category_Encoded
40,Female,1147000.0,677,998000.0,48,Self-employed,9.69,11.7,Master,Married,0,0,0.8700959023539668,25163.53934176613,0.2632628353105436,Medium,Very_High,Long,0,1,2,1,2,3,0
39,Male,1147000.0,721,543000.0,48,Unemployed,9.37,5.5,PhD,Single,3,0,0.4734088927637315,13608.178348495585,0.14236978219873325,High,Very_High,Long,1,2,3,2,0,3,0
29,Female,1054000.0,689,662000.0,36,Employed,8.33,6.9,High School,Single,0,0,0.6280834914611005,20845.60153742267,0.23733132680177615,Medium,High,Medium,0,0,1,2,2,0,1
47,Female,731000.0,789,641000.0,36,Employed,5.33,5.4,Bachelor,Single,3,0,0.8768809849521204,19306.461349610774,0.31693233405653803,Very_High,Low,Medium,0,0,0,2,3,1,1
45,Female,711000.0,702,326000.0,24,Employed,7.94,5.0,PhD,Married,0,0,0.45850914205344584,14735.177649121793,0.2486949814197771,Medium,Low,Medium,0,0,3,1,2,1,1
30,Female,577000.0,687,233000.0,24,Self-employed,9.39,5.6,High School,Married,2,1,0.4038128249566724,10686.286192614118,0.22224512012369046,Medium,Very_Low,Medium,0,1,1,1,2,4,1
39,Male,863000.0,809,836000.0,48,Employed,4.73,5.4,Bachelor,Single,3,0,0.9687137891077636,19150.408106282288,0.2662860918602404,Very_High,Medium,Long,1,0,0,2,3,2,0
58,Male,690000.0,744,859000.0,48,Employed,6.68,9.6,High School,Married,1,0,1.2449275362318841,20442.5339650642,0.3555223298272035,High,Very_Low,Long,1,0,1,1,0,4,0
38,Male,617000.0,574,357000.0,36,Employed,11.78,8.7,Master,Married,0,0,0.5786061588330632,11820.031345370566,0.22988715744642918,Very_Low,Very_Low,Medium,1,0,2,1,4,4,1
35,Female,735000.0,602,373000.0,36,Employed,10.94,6.8,Master,Married,2,1,0.507482993197279,12200.945862190969,0.19919911611740357,Very_Low,Low,Medium,0,0,2,1,4,1,1
45,Female,752000.0,762,594000.0,12,Employed,6.14,10.7,Master,Single,0,0,0.7898936170212766,51161.69024750404,0.8164099507580432,High,Low,Short,0,0,2,2,0,1,2
66,Female,805000.0,777,617000.0,36,Employed,5.69,6.3,Bachelor,Married,6,1,0.7664596273291926,18683.792837678408,0.27851616652439865,Very_High,Medium,Medium,0,0,0,1,3,2,1
38,Male,970000.0,702,751000.0,36,Self-employed,8.94,10.3,Master,Single,3,1,0.7742268041237114,23860.633252456377,0.2951830917829655,Medium,High,Medium,1,1,2,2,2,0,1
49,Male,892000.0,704,257000.0,36,Employed,7.88,5.1,High School,Single,4,1,0.2881165919282511,8039.226408447961,0.10815102791634029,Medium,Medium,Medium,1,0,1,2,2,2,1
52,Female,814000.0,722,371000.0,60,Unemployed,9.34,5.3,PhD,Married,4,1,0.4557739557739558,7762.713711251262,0.11443803996930609,High,Medium,Long,0,2,3,1,0,2,0
38,Male,887000.0,677,420000.0,24,Employed,8.69,5.5,High School,Single,1,0,0.47350620067643745,19127.908781560993,0.25877666897264023,Medium,Medium,Medium,1,0,1,2,2,2,1
51,Male,683000.0,734,524000.0,36,Self-employed,7.98,7.5,High School,Married,4,0,0.767203513909224,16415.421300690905,0.28841150162268064,High,Very_Low,Medium,1,1,1,1,0,4,1
41,Female,875000.0,572,569000.0,36,Employed,11.84,9.0,PhD,Married,1,0,0.6502857142857142,18855.489283988667,0.25858956732327315,Very_Low,Medium,Medium,0,0,3,1,4,2,1
48,Male,908000.0,826,958000.0,60,Employed,4.22,5.3,Master,Married,1,0,1.0550660792951543,17738.298365786737,0.2344268506491639,Very_High,Medium,Long,1,0,2,1,3,2,0
48,Male,605000.0,752,496000.0,48,Employed,6.44,6.9,Master,Married,0,0,0.8198347107438017,11748.89573886022,0.23303594853937626,High,Very_Low,Long,1,0,2,1,0,4,0
46,Male,1186000.0,722,498000.0,36,Employed,7.34,4.3,High School,Married,3,0,0.41989881956155145,15454.328251501965,0.15636757084150388,High,Very_High,Medium,1,0,1,1,0,3,1
32,Male,643000.0,646,853000.0,60,Self-employed,10.62,16.3,Master,Single,0,1,1.3265940902021773,18385.0450761861,0.3431112611418867,Low,Very_Low,Long,1,1,2,2,1,4,0
54,Female,910000.0,596,1041000.0,36,Employed,11.12,14.2,Master,Married,0,0,1.1439560439560439,34140.192515002724,0.4502003408571788,Very_Low,Medium,Medium,0,0,2,1,4,2,1
40,Male,1240000.0,669,499000.0,24,Employed,8.93,4.5,Master,Married,1,0,0.40241935483870966,22780.66321473591,0.2204580311103475,Low,Very_High,Medium,1,0,2,1,1,3,1
36,Male,1127000.0,729,935000.0,36,Employed,7.13,7.6,PhD,Single,3,0,0.8296362023070097,28925.692601309453,0.3079931776536942,High,Very_High,Medium,1,0,3,2,0,3,1
29,Male,821000.0,723,450000.0,24,Employed,7.31,5.3,High School,Single,1,0,0.5481120584652862,20210.96103570519,0.2954099055157884,High,Medium,Medium,1,0,1,2,0,2,1
47,Female,783000.0,663,554000.0,36,Employed,9.11,9.5,Bachelor,Married,1,0,0.7075351213282248,17645.427847977677,0.27042801299582647,Low,Low,Medium,0,0,0,1,1,1,1
49,Male,1175000.0,718,1374000.0,60,Employed,7.46,9.1,Master,Single,4,0,1.1693617021276597,27506.03199117556,0.2809126671439206,High,Very_High,Long,1,0,2,2,0,3,0
27,Male,1007000.0,770,2198000.0,48,Employed,5.9,14.5,Bachelor,Single,0,1,2.182720953326713,51519.38052511652,0.6139350211533249,Very_High,High,Long,1,0,0,2,3,0,0
45,Male,727000.0,503,568000.0,24,Employed,13.91,13.0,High School,Married,0,0,0.781292984869326,27247.17412492948,0.4497470281969102,Very_Low,Low,Medium,1,0,1,1,4,1,1
38,Male,675000.0,679,522000.0,24,Self-employed,9.63,8.7,High School,Married,2,0,0.7733333333333333,23998.605488970374,0.4266418753594733,Medium,Very_Low,Medium,1,1,1,1,2,4,1
48,Male,546000.0,754,344000.0,12,Employed,6.38,5.9,Master,Married,3,0,0.63003663003663,29666.968957793648,0.6520212957756846,High,Very_Low,Short,1,0,2,1,0,4,2
36,Female,873000.0,702,657000.0,24,Employed,7.94,7.7,Bachelor,Married,2,1,0.7525773195876289,29696.354955438703,0.4081973189751024,Medium,Medium,Medium,0,0,0,1,2,2,1
50,Female,855000.0,727,1182000.0,12,Employed,7.19,12.2,High School,Married,3,0,1.3824561403508773,102378.17442280399,1.43688665856567,High,Medium,Short,0,0,1,1,0,2,2
42,Male,1233000.0,695,831000.0,36,Employed,8.15,5.9,Bachelor,Married,3,0,0.6739659367396593,26098.061513538938,0.25399573249186314,Medium,Very_High,Medium,1,0,0,1,2,3,1
60,Male,1003000.0,844,551000.0,48,Employed,3.68,3.7,High School,Married,5,0,0.5493519441674976,12362.313970942,0.14790405548484944,Very_High,High,Long,1,0,1,1,3,0,0
34,Female,1301000.0,536,397000.0,48,Employed,12.92,4.7,High School,Married,1,0,0.3051498847040738,10634.75934006354,0.09809155425116255,Very_Low,Very_High,Long,0,0,1,1,4,3,0
41,Male,701000.0,689,608000.0,12,Self-employed,9.33,11.1,High School,Married,2,0,0.8673323823109843,53263.585650332425,0.9117874861683154,Medium,Low,Short,1,1,1,1,2,1,2
33,Female,1207000.0,562,798000.0,36,Employed,12.14,8.4,PhD,Married,0,1,0.6611433305716653,26558.410568867086,0.26404384989760155,Very_Low,Very_High,Medium,0,0,3,1,4,3,1
59,Male,786000.0,595,367000.0,24,Employed,11.15,10.4,High School,Married,0,0,0.4669211195928753,17130.64613424916,0.26153658220227727,Very_Low,Low,Medium,1,0,1,1,4,1,1
56,Female,1131000.0,663,1230000.0,24,Employed,9.11,10.6,Master,Married,0,0,1.0875331564986737,56254.33146144726,0.596862933277955,Low,Very_High,Medium,0,0,2,1,1,3,1
39,Female,583000.0,594,298000.0,36,Employed,11.18,9.9,Master,Married,2,1,0.5111492281303602,9781.55925522211,0.20133569650542935,Very_Low,Very_Low,Medium,0,0,2,1,4,4,1
49,Female,934000.0,827,689000.0,24,Unemployed,6.19,5.8,Bachelor,Divorced,0,0,0.7376873661670236,30595.92209340298,0.3930953588017514,Very_High,High,Medium,0,2,0,0,3,0,1
54,Female,572000.0,819,441000.0,36,Unemployed,6.43,6.4,High School,Married,1,0,0.7709790209790209,13502.163930233135,0.2832621803545413,Very_High,Very_Low,Medium,0,2,1,1,3,4,1
46,Male,800000.0,651,450000.0,48,Employed,9.47,7.0,PhD,Married,1,1,0.5625,11298.965780261233,0.16948448670391847,Low,Low,Long,1,0,3,1,1,1,0
45,Female,983000.0,724,776000.0,36,Employed,7.28,7.8,Bachelor,Married,4,0,0.7894201424211598,24060.09596772485,0.2937142946212596,High,High,Medium,0,0,0,1,0,0,1
38,Male,724000.0,699,873000.0,48,Employed,8.03,10.4,High School,Single,1,0,1.2058011049723756,21324.77698774779,0.35344934233836117,Medium,Low,Long,1,0,1,2,2,1,0
32,Male,617000.0,770,287000.0,24,Employed,5.9,5.5,Bachelor,Married,1,0,0.4651539708265802,12707.08699659193,0.24713945536321422,Very_High,Very_Low,Medium,1,0,0,1,3,4,1
57,Female,1159000.0,721,1028000.0,48,Employed,7.37,7.6,High School,Married,3,0,0.8869715271786023,24793.59164868694,0.25670672975344544,High,Very_High,Long,0,0,1,1,0,3,0
57,Female,871000.0,353,413000.0,24,Employed,18.41,10.6,Bachelor,Married,2,0,0.47416762342135477,20700.563504278787,0.2851972009774345,Very_Low,Medium,Medium,0,0,0,1,4,2,1
48,Female,760000.0,755,596000.0,24,Employed,6.35,6.6,Bachelor,Married,0,0,0.7842105263157895,26509.178234435552,0.4185659721226666,High,Low,Medium,0,0,0,1,0,1,1
41,Male,859000.0,751,948000.0,24,Employed,6.47,8.2,Bachelor,Single,3,0,1.1036088474970895,42216.99353058765,0.5897600958871383,High,Medium,Medium,1,0,0,2,0,2,1
41,Female,2217000.0,693,1555000.0,36,Employed,8.21,6.1,Master,Married,3,1,0.7013982859720342,48878.83275398925,0.2645674303328241,Medium,Very_High,Medium,0,0,2,1,2,3,1
51,Female,1268000.0,800,1211000.0,36,Employed,5.0,6.1,PhD,Married,1,0,0.9550473186119873,36294.75639374999,0.3434834989944794,Very_High,Very_High,Medium,0,0,3,1,3,3,1
57,Male,1290000.0,802,1384000.0,60,Employed,4.94,6.6,Bachelor,Married,0,0,1.0728682170542636,26079.76016834105,0.24260242017061442,Very_High,Very_High,Long,1,0,0,1,3,3,0
57,Male,1018000.0,697,564000.0,48,Employed,8.09,6.1,Bachelor,Married,2,0,0.5540275049115914,13792.727490473126,0.16258617866962427,Medium,High,Long,1,0,0,1,2,0,0
52,Male,924000.0,716,745000.0,36,Employed,7.52,7.7,Master,Married,3,0,0.8062770562770563,23180.976249830135,0.3010516396081836,Medium,Medium,Medium,1,0,2,1,2,2,1
48,Male,520000.0,847,371000.0,36,Employed,3.59,6.3,Bachelor,Married,2,0,0.7134615384615385,10885.862080619801,0.25121220186045695,Very_High,Very_Low,Medium,1,0,0,1,3,4,1
32,Female,677000.0,641,414000.0,36,Employed,9.77,9.6,Bachelor,Single,0,0,0.6115214180206795,13313.95489094196,0.23599329201078806,Low,Very_Low,Medium,0,0,0,2,1,4,1
35,Female,723000.0,648,410000.0,48,Employed,9.56,6.1,Master,Married,2,1,0.5670816044260027,10312.237560835776,0.17115746988939048,Low,Low,Long,0,0,2,1,1,1,0
57,Female,592000.0,604,458000.0,48,Employed,10.88,9.0,PhD,Divorced,3,1,0.7736486486486487,11810.576843806626,0.23940358467175593,Very_Low,Very_Low,Long,0,0,3,0,4,4,0
47,Female,646000.0,797,510000.0,36,Employed,5.09,8.4,Bachelor,Married,0,0,0.7894736842105263,15305.774125997616,0.2843177856222467,Very_High,Very_Low,Medium,0,0,0,1,3,4,1
26,Male,489000.0,750,427000.0,36,Employed,6.5,6.9,High School,Single,2,0,0.8732106339468303,13087.124228269771,0.3211564227796263,High,Very_Low,Medium,1,0,1,2,0,4,1
33,Female,815000.0,571,483000.0,48,Employed,11.87,7.9,Bachelor,Married,0,0,0.592638036809816,12688.435013225975,0.18682358301682417,Very_Low,Medium,Long,0,0,0,1,4,2,0
49,Male,1125000.0,837,477000.0,24,Employed,3.89,2.6,Bachelor,Single,2,0,0.424,20690.34198222374,0.2206969811437199,Very_High,Very_High,Medium,1,0,0,2,3,3,1
25,Female,1170000.0,747,860000.0,24,Self-employed,7.59,6.0,Bachelor,Married,0,0,0.7350427350427351,38734.853979229934,0.39728055363312753,High,Very_High,Medium,0,1,0,1,0,3,1
35,Male,945000.0,781,729000.0,36,Employed,5.57,5.3,Bachelor,Single,1,0,0.7714285714285715,22035.83638870815,0.2798201446185162,Very_High,High,Medium,1,0,0,2,3,0,1
46,Female,672000.0,530,426000.0,48,Employed,13.1,9.4,Bachelor,Divorced,3,0,0.6339285714285714,11449.668036057234,0.20445835778673632,Very_Low,Very_Low,Long,0,0,0,0,4,4,0
50,Male,565000.0,692,300000.0,36,Employed,8.24,6.3,Bachelor,Single,1,1,0.5309734513274337,9434.160062974137,0.20037154116051265,Medium,Very_Low,Medium,1,0,0,2,2,4,1
49,Male,580000.0,739,257000.0,60,Employed,6.83,5.4,High School,Single,1,0,0.44310344827586207,5068.320263992467,0.10486179856536137,High,Very_Low,Long,1,0,1,2,0,4,0
37,Female,601000.0,701,557000.0,24,Employed,7.97,9.1,PhD,Married,1,1,0.9267886855241264,25183.980889875267,0.5028415485499221,Medium,Very_Low,Medium,0,0,3,1,2,4,1
50,Male,696000.0,731,440000.0,36,Self-employed,8.07,6.5,PhD,Married,0,0,0.632183908045977,13802.21386842768,0.23796920462806345,High,Low,Medium,1,1,3,1,0,1,1
38,Female,801000.0,771,643000.0,36,Employed,5.87,6.4,Master,Married,0,0,0.8027465667915106,19523.453412404513,0.29248619344426235,Very_High,Low,Medium,0,0,2,1,3,1,1
40,Male,646000.0,661,378000.0,60,Employed,9.17,8.5,Bachelor,Divorced,0,1,0.5851393188854489,7877.882423976373,0.14633837320079948,Low,Very_Low,Long,1,0,0,0,1,4,0
51,Female,970000.0,781,725000.0,24,Unemployed,7.57,8.4,Bachelor,Married,2,0,0.7474226804123711,32647.78620353007,0.40389013860037204,Very_High,High,Medium,0,2,0,1,3,0,1
49,Male,817000.0,597,414000.0,36,Employed,11.09,6.9,Master,Single,1,0,0.5067319461444308,13571.480672736743,0.19933631343064986,Very_Low,Medium,Medium,1,0,2,2,4,2,1
55,Male,893000.0,633,384000.0,24,Employed,10.01,7.7,Master,Married,0,0,0.43001119820828665,17721.424113683213,0.23813783803381697,Low,Medium,Medium,1,0,2,1,1,2,1
49,Male,1256000.0,525,882000.0,36,Employed,13.25,10.8,Master,Married,1,1,0.7022292993630573,29824.383413561452,0.28494633834612854,Very_Low,Very_High,Medium,1,0,2,1,4,3,1
46,Male,640000.0,658,326000.0,48,Self-employed,10.26,6.2,High School,Married,2,0,0.509375,8308.967146430603,0.1557931339955738,Low,Very_Low,Long,1,1,1,1,1,4,0
32,Male,937000.0,662,670000.0,36,Employed,9.14,7.2,Master,Single,0,1,0.7150480256136607,21349.503437137675,0.273419467711475,Low,High,Medium,1,0,2,2,1,0,1
41,Male,845000.0,767,756000.0,48,Self-employed,6.99,7.3,PhD,Married,2,0,0.8946745562130177,18099.853710820986,0.2570393426388779,High,Medium,Long,1,1,3,1,0,2,0
39,Male,765000.0,727,423000.0,60,Employed,7.19,7.2,High School,Married,2,0,0.5529411764705883,8413.877581809567,0.1319823934401501,High,Low,Long,1,0,1,1,0,1,0
38,Male,1117000.0,676,462000.0,12,Self-employed,9.72,4.9,Bachelor,Married,0,0,0.41360787824529993,40557.000350949165,0.4357063600818174,Medium,Very_High,Short,1,1,0,1,2,3,2
64,Female,1193000.0,727,2938000.0,48,Unemployed,9.19,23.0,Bachelor,Married,3,1,2.4626990779547357,73377.60387517844,0.7380815142515852,High,Very_High,Long,0,2,0,1,0,3,0
42,Female,662000.0,534,301000.0,24,Employed,12.98,7.5,Master,Single,0,1,0.45468277945619334,14307.261128901553,0.2593461231825055,Very_Low,Very_Low,Medium,0,0,2,2,4,4,1
57,Male,852000.0,603,708000.0,24,Employed,10.91,9.6,High School,Married,1,1,0.8309859154929577,32968.77371643452,0.4643489255835848,Very_Low,Medium,Medium,1,0,1,1,4,2,1
48,Female,944000.0,721,1767000.0,36,Employed,7.37,14.5,PhD,Single,4,0,1.8718220338983051,54859.250084222505,0.6973633485282521,High,High,Medium,0,0,3,2,0,0,1
53,Female,820000.0,724,845000.0,48,Employed,7.28,8.6,High School,Married,4,1,1.0304878048780488,20344.528132724172,0.297724801942305,High,Medium,Long,0,0,1,1,0,2,0
45,Male,1030000.0,759,662000.0,36,Self-employed,7.23,5.9,PhD,Married,4,0,0.6427184466019418,20510.32572755937,0.23895525119486646,High,High,Medium,1,1,3,1,0,0,1
47,Female,941000.0,668,610000.0,12,Employed,8.96,7.9,High School,Married,4,1,0.6482465462274176,53334.08649747523,0.6801371285544131,Low,High,Short,0,0,1,1,1,0,2
45,Male,1610000.0,745,821000.0,60,Employed,6.65,4.4,High School,Single,3,0,0.5099378881987577,16121.55386265232,0.12016064990796761,High,Very_High,Long,1,0,1,2,0,3,0
37,Male,569000.0,735,621000.0,48,Employed,6.95,8.8,Master,Divorced,0,0,1.0913884007029877,14856.216534481902,0.31331212375005774,High,Very_Low,Long,1,0,2,0,0,4,0
51,Male,848000.0,827,866000.0,24,Employed,4.19,5.5,PhD,Married,3,0,1.0212264150943395,37679.26073932488,0.5331970859338426,Very_High,Medium,Medium,1,0,3,1,3,2,1
39,Female,659000.0,616,332000.0,36,Employed,10.52,7.2,PhD,Single,1,0,0.503793626707132,10793.942475927422,0.19655130456923986,Very_Low,Very_Low,Medium,0,0,3,2,4,4,1
28,Female,985000.0,703,445000.0,12,Employed,7.91,4.6,High School,Married,2,0,0.4517766497461929,38691.33565818995,0.4713665257850553,Medium,High,Short,0,0,1,1,2,0,2
48,Male,592000.0,715,245000.0,36,Employed,7.55,4.9,Bachelor,Married,1,1,0.41385135135135137,7626.65075187027,0.15459427199737033,Medium,Very_Low,Medium,1,0,0,1,2,4,1
36,Male,928000.0,849,1191000.0,36,Self-employed,4.53,6.4,High School,Married,0,0,1.2834051724137931,35444.55745045411,0.4583347946179411,Very_High,High,Medium,1,1,1,1,3,0,1
60,Female,770000.0,611,509000.0,36,Self-employed,11.67,8.6,High School,Divorced,1,0,0.6610389610389611,16825.97018668274,0.26222291200025055,Very_Low,Low,Medium,0,1,1,0,4,1,1
61,Male,754000.0,697,573000.0,24,Employed,8.09,7.4,High School,Married,1,0,0.7599469496021221,25938.764530725814,0.41281853364550364,Medium,Low,Medium,1,0,1,1,2,1,1
58,Male,642000.0,654,299000.0,48,Employed,9.38,4.8,High School,Married,0,0,0.4657320872274143,7494.695305491076,0.14008776271945939,Low,Very_Low,Long,1,0,1,1,1,4,0
42,Female,747000.0,697,289000.0,24,Self-employed,9.09,5.7,PhD,Married,1,0,0.3868808567603748,13214.827582387183,0.21228638686565757,Medium,Low,Medium,0,1,3,1,2,1,1
27,Female,1166000.0,621,1172000.0,36,Employed,10.37,10.9,High School,Single,1,0,1.0051457975986278,38021.06171281542,0.39129737611816895,Low,Very_High,Medium,0,0,1,2,1,3,1
59,Female,896000.0,529,517000.0,24,Employed,13.13,9.5,Master,Married,0,0,0.5770089285714286,24610.70309428508,0.3296076307270323,Very_Low,Medium,Medium,0,0,2,1,4,2,1
43,Female,1038000.0,708,1116000.0,36,Employed,7.76,9.9,Master,Married,3,0,1.0751445086705202,34847.9557438436,0.4028665403912555,Medium,High,Medium,0,0,2,1,2,0,1
63,Female,1563000.0,651,865000.0,24,Employed,9.47,5.8,High School,Divorced,2,1,0.5534229046705055,39704.0957161215,0.3048299095287639,Low,Very_High,Medium,0,0,1,0,1,3,1
62,Male,981000.0,604,549000.0,36,Employed,10.88,8.1,PhD,Married,3,0,0.5596330275229358,17942.3733975723,0.2194785736706092,Very_Low,High,Medium,1,0,3,1,4,0,1
55,Male,768000.0,648,703000.0,36,Employed,9.56,11.0,Bachelor,Married,0,0,0.9153645833333334,22538.886085437454,0.3521700950849602,Low,Low,Medium,1,0,0,1,1,1,1
40,Male,977000.0,531,785000.0,12,Employed,13.07,11.6,PhD,Married,1,0,0.8034800409416581,70139.84464532997,0.8614924623786689,Very_Low,High,Short,1,0,3,1,4,0,2
42,Female,732000.0,821,833000.0,12,Employed,4.37,6.3,PhD,Married,2,1,1.1379781420765027,71070.76704820234,1.1650945417738088,Very_High,Low,Short,0,0,3,1,3,1,2
55,Female,779000.0,710,478000.0,36,Unemployed,9.7,8.6,PhD,Married,4,0,0.613607188703466,15356.477688655294,0.2365567808265257,Medium,Low,Medium,0,2,3,1,2,1,1
40,Male,579000.0,770,573000.0,24,Employed,5.9,8.2,Master,Married,0,1,0.9896373056994818,25369.898428735803,0.525801003704369,Very_High,Very_Low,Medium,1,0,2,1,3,4,1
36,Female,1128000.0,673,1294000.0,36,Employed,8.81,11.9,Bachelor,Single,3,1,1.1471631205673758,41034.52315584334,0.43653748038131207,Medium,Very_High,Medium,0,0,0,2,2,3,1
46,Male,775000.0,800,565000.0,36,Self-employed,6.0,4.8,High School,Married,4,0,0.7290322580645161,17188.39466012898,0.2661428850600616,Very_High,Low,Medium,1,1,1,1,3,1,1
60,Male,953000.0,687,520000.0,36,Self-employed,9.39,6.4,Bachelor,Married,4,0,0.5456453305351522,16630.40827917794,0.20940702974830563,Medium,High,Medium,1,1,0,1,2,0,1
50,Male,673000.0,708,904000.0,60,Self-employed,8.76,12.6,Bachelor,Married,4,1,1.3432392273402673,18660.430851264704,0.332726850245433,Medium,Very_Low,Long,1,1,0,1,2,4,0
46,Male,985000.0,689,509000.0,36,Employed,8.33,5.5,Master,Married,4,1,0.516751269035533,16027.81145400021,0.1952626776121853,Medium,High,Medium,1,0,2,1,2,0,1
33,Female,666000.0,747,649000.0,48,Employed,6.59,9.0,Master,Single,1,0,0.9744744744744744,15417.958478879244,0.2778010536734999,High,Very_Low,Long,0,0,2,2,0,4,0
48,Male,835000.0,707,566000.0,48,Employed,7.79,8.7,Bachelor,Married,3,0,0.6778443113772455,13761.98883247022,0.19777708501753613,Medium,Medium,Long,1,0,0,1,2,2,0
67,Female,1202000.0,633,385000.0,60,Employed,10.01,3.8,High School,Divorced,2,0,0.32029950083194675,8182.006699618263,0.08168392711765321,Low,Very_High,Long,0,0,1,0,1,3,0
35,Male,1072000.0,590,1130000.0,24,Employed,11.3,12.8,High School,Married,0,1,1.0541044776119404,52824.38440737837,0.5913177359034892,Very_Low,High,Medium,1,0,1,1,4,0,1
45,Male,855000.0,716,236000.0,48,Employed,7.52,3.4,Bachelor,Married,2,0,0.2760233918128655,5708.42383718088,0.08011822929376673,Medium,Medium,Long,1,0,0,1,2,2,0
56,Female,600000.0,689,196000.0,60,Employed,8.33,3.9,High School,Divorced,1,0,0.32666666666666666,4005.200266915856,0.08010400533831712,Medium,Very_Low,Long,0,0,1,0,2,4,0
51,Male,2500000.0,565,1895000.0,36,Self-employed,13.05,10.7,Master,Married,0,0,0.758,63895.686112534575,0.30669929334016593,Very_Low,Very_High,Medium,1,1,2,1,4,3,1
50,Male,1572000.0,666,1339000.0,36,Employed,9.02,8.4,Master,Married,1,0,0.8517811704834606,42592.30688105217,0.3251321135958181,Low,Very_High,Medium,1,0,2,1,1,3,1
50,Male,1093000.0,695,572000.0,60,Employed,8.15,5.4,High School,Married,0,1,0.5233302836230558,11639.20358117246,0.1277863156212896,Medium,High,Long,1,0,1,1,2,0,0
41,Female,691000.0,774,550000.0,36,Employed,5.78,7.0,Bachelor,Married,3,0,0.7959479015918958,16677.295155375523,0.2896201763596328,Very_High,Very_Low,Medium,0,0,0,1,3,4,1
40,Male,817000.0,553,198000.0,36,Employed,12.41,4.4,Master,Single,0,0,0.2423500611995104,6615.2738721594815,0.09716436531935592,Very_Low,Medium,Medium,1,0,2,2,4,2,1
53,Male,765000.0,654,702000.0,48,Self-employed,10.38,10.6,Bachelor,Married,2,0,0.9176470588235294,17932.916932639364,0.281300657766892,Low,Low,Long,1,1,0,1,1,1,0
